article_url,article_text,article_date_created,article_date_updated,cleaned_text,num_comments
https://www.thejournal.ie/boris-johnson-difficult-vote-windsor-framework-6008783-Mar2023/,"LAST UPDATE|2 Mar 2023
BORIS JOHNSON HAS said that he wishes he had slashed corporation tax to “outbid the Irish”, he told a summit today while criticising Rishi Sunak’s Brexit deal.
“What I wish we had done is put a big ‘Invest here’ sign over Britain as soon as we were out of Covid,” Johnson told the Global Soft Power Summit.
He also challenged Sunak to cut corporation tax to “Irish levels or lower”, arguing there is “no point in just emulating the high tax high spend low growth European model”.
The former Prime Minister also suggested he may not vote for Rishi Sunak’s new Brexit deal for Northern Ireland, criticising it as “not about the UK taking back control”.
The British Prime Minister’s chief political rival said today he would find it “very difficult” to support the Windsor agreement despite claiming some credit for the new pact being brokered.
In his first major speech in the UK since being ousted from office, the former British prime minister urged his successor to not betray the ideals of Brexit.
Sunak managed to secure a new deal from the European Union to replace Johnson’s much-criticised Northern Ireland Protocol that had seen the DUP walking out of powersharing in Stormont.
Advertisement
Johnson conceded people “want to move on” and sign the deal, adding that “they don’t want any more ructions and I get that, I’ve got to be realistic about it”.
“I’m conscious of where the political momentum is and people’s deep desire just to get on,” he added.
However, he raised numerous concerns about the Windsor Framework at a global soft power summit before telling the audience: “I’m conscious I’m not going to be thanked for saying this, but I think it is my job to do so, we must be clear about what is really going on here.
“This is not about the UK taking back control, and although there are easements this is really a version of the solution that was being offered last year to Liz Truss when she was foreign secretary.
“This is the EU graciously unbending to allow us to do what we want to do in our own country, not by our laws, but by theirs.”
Under the deal “British genome edited tomatoes could not go into the making of a cheese and tomato sandwich in Northern Ireland, which is a matter of great regret”, Johnson said.
Johnson said he has “no doubt at all” that his controversial Northern Ireland Protocol Bill threatening to override international law “is what brought the EU to negotiate seriously”.
Sunak scrapped the Bill after brokering the new deal, but Johnson urged him to have the “guts” to bring it back if the agreement does not succeed.
Johnson added: “I’m going to find it very difficult to vote for something like this myself, because I believed we should’ve done something very different. No matter how much plaster came off the ceiling in Brussels.”
Related ReadsDUP will only sign up to Windsor framework if it 'safeguards the union', says Sammy WilsonSunak pleads with MPs to give DUP 'time and space' to consider Brexit deal
During the speech for the Brand Finance consultancy, Johnson argued Northern Ireland would remain under EU law, with Brussels still making regulations, but “with what they hope will be lighter bureaucracy” under Sunak’s deal.
He said he is “particularly concerned” about goods going through manufacturing in Northern Ireland from Great Britain undergoing checks in some instances which he argued seems “pretty crazy”.
But in a moment approaching humility, Johnson conceded he made mistakes with his protocol.
“I thought those checks would not be onerous since there isn’t that much stuff that falls into that category, most of the goods stay in Northern Ireland,” he said.
Muttering, he added: “It’s all my fault, I fully accept responsibility.”
Earlier in the day, Downing Street said that some people are “misunderstanding” the Windsor Framework signed with the EU’s Ursula von der Leyen on Monday.
Sunak is almost certain to win a House of Commons vote on the deal because he has Labour’s support, but he is not finding much in the way of vocal criticism in the Tory party either.
Brexit hardliners on the Conservative European Research Group (ERG) are analysing the deal to see if they will support it, while the DUP is having its own debate.",2023-03-02 15:44:00,2023-03-02 00:00:00,boris johnson has said that he wishes he had slashed corporation tax to outbid the irish he told a summit today while criticising rishi sunaks brexit deal what i wish we had done is put a big invest here sign over britain as soon as we were out of covid johnson told the global soft power summit he also challenged sunak to cut corporation tax to irish levels or lower arguing there is no point in just emulating the high tax high spend low growth european model the former prime minister also suggested he may not vote for rishi sunaks new brexit deal for northern ireland criticising it as not about the uk taking back control the british prime ministers chief political rival said today he would find it very difficult to support the windsor agreement despite claiming some credit for the new pact being brokered in his first major speech in the uk since being ousted from office the former british prime minister urged his successor to not betray the ideals of brexit sunak managed to secure a new deal from the european union to replace johnsons muchcriticised northern ireland protocol that had seen the dup walking out of powersharing in stormont advertisement johnson conceded people want to move on and sign the deal adding that they dont want any more ructions and i get that ive got to be realistic about it im conscious of where the political momentum is and peoples deep desire just to get on he added however he raised numerous concerns about the windsor framework at a global soft power summit before telling the audience im conscious im not going to be thanked for saying this but i think it is my job to do so we must be clear about what is really going on here this is not about the uk taking back control and although there are easements this is really a version of the solution that was being offered last year to liz truss when she was foreign secretary this is the eu graciously unbending to allow us to do what we want to do in our own country not by our laws but by theirs under the deal british genome edited tomatoes could not go into the making of a cheese and tomato sandwich in northern ireland which is a matter of great regret johnson said johnson said he has no doubt at all that his controversial northern ireland protocol bill threatening to override international law is what brought the eu to negotiate seriously sunak scrapped the bill after brokering the new deal but johnson urged him to have the guts to bring it back if the agreement does not succeed johnson added im going to find it very difficult to vote for something like this myself because i believed we shouldve done something very different no matter how much plaster came off the ceiling in brussels related readsdup will only sign up to windsor framework if it safeguards the union says sammy wilsonsunak pleads with mps to give dup time and space to consider brexit deal during the speech for the brand finance consultancy johnson argued northern ireland would remain under eu law with brussels still making regulations but with what they hope will be lighter bureaucracy under sunaks deal he said he is particularly concerned about goods going through manufacturing in northern ireland from great britain undergoing checks in some instances which he argued seems pretty crazy but in a moment approaching humility johnson conceded he made mistakes with his protocol i thought those checks would not be onerous since there isnt that much stuff that falls into that category most of the goods stay in northern ireland he said muttering he added its all my fault i fully accept responsibility earlier in the day downing street said that some people are misunderstanding the windsor framework signed with the eus ursula von der leyen on monday sunak is almost certain to win a house of commons vote on the deal because he has labours support but he is not finding much in the way of vocal criticism in the tory party either brexit hardliners on the conservative european research group erg are analysing the deal to see if they will support it while the dup is having its own debate,32
https://www.thejournal.ie/readme/housing-crisis-ireland-5-6071020-May2023/,"BREXIT AND COVID have dominated headlines – and politicians’ preoccupations – at different times over the past decade.
Health is a perennial concern. Referenda on same-sex marriage and abortion passed overwhelmingly. But, it doesn’t seem controversial to say that housing is the defining political issue of our times. This perma-crisis is unlikely to improve before the next general election.
There were 90,000 homesbuilt in Ireland in 2006, but that past feels like a foreign country. The global financial crisis and the homegrown property crash decimated our construction sector and much else, so very few houses at all were built in the decade that followed. By 2016, the economy was back on its feet but it already felt like a housing crisis was brewing. After the general election that year, the Fine Gael-led government made housing a priority and unveiled theRebuilding Irelandplan targeting 25,000 new homes annually by 2020.
Targets were missed, rents soared, homelessness kept increasing, Fine Gael lost votes and seats in the 2020 election. Perhaps bravely, Fianna Fáil insisted on the housing Ministry in subsequent government negotiations. They hoped to end the housing crisis and reap the political benefits. As we were coming out of the Covid pandemic, we got a new housing strategy.Housing for Allwas published in September 2022, targeting average annual housing construction of 33,000 until 2030.
New strategy, same result: targets continue to be missed, rents continue to soar, homelessness keeps hitting new records. That’s not to say there has been no progress at all. More homes are being built. Money is being set aside that could see record social housing construction if it was all spent. Cost rental schemes are proving wildly successful, and new subsidies are being introduced that could see these being scaled up to become a real alternative for more families.
Even if the Housing for All building targets were met, they would not be sufficient to meet the needs of our growing population to 2030 and beyond, yet alone to address the housing shortfall that has been allowed to build up over the past 15 years.
Advertisement
Politicians operation with a shorter time horizon. We are now less than two years out from the next general election, and a year out from the staging post that will be the 2024 local and European elections.
Homelessness hit a new record high just short of 12,000 in March. The numbers in emergency accommodation were at all-time highs even before the end of the no-fault eviction ban on 31 March. With private rental supply near record lows and rents continuing to hit record highs, it’s hard to see how homelessness won’t continue surging in the months and years ahead.
The cost of renting a home continues to drive consumer price inflation. Private rents increased by 8.8% in the 12 months to April. Thankfully, this marks a slowdown from a peak of just under 13% in the middle of 2022. But, private rents are still increasing faster than both wages and headline inflation, to which rents are an important contributor.Daft.ie reportedonly 959 rental properties availableon 1 May. Even if this is up marginally from the851 available a year earlier, it is still one of the lowest rental stocks recorded since 2005. Nationally, Ronan Lyons, author of theDaft.ie rental price report for Q1 2023, notes that the total stock of rental properties, whether available or occupied, is actually falling. Looking forward, it’s possible that rental price inflation will continue to moderate, but this is more likely to be due to a weakening economy than increasing rental supply.
Writing last October, it looked inevitable that house price growth would slow, and could turn negative. When data for that month was published, it turned out to be the first month that prices in Dublin fell, and they have fallen every month since. In January of this year, prices in the rest of Ireland followed suit.New data publishedrecently confirmed these trends. With the economy slowing, real wages falling and interest rates increasing, it’s hard to see these trends reversing during 2023.
The good news is that falling prices means improved affordability for first-time-buyers. But, if higher interest rates mean banks are willing to lend less, increased affordability is only theoretical. The bad news is that the majority of households own their own homes, these homes constitute the bulk of household wealth, and falling house prices mean homeowners feel poorer. Falling prices also reduce the incentive for private property developers to start building. We shouldn’t take it for granted that theup-tick in residential unit commencements in the first three months of the yearwill continue. Because of the tail-off in commencements through 2022, it is quite possible that Housing for All construction targets, inadequate as they may be, will be missed in 2023 and 2024.
All in all, if the next general election is to be a ‘housing election’, it’s really hard to see how the situation will have improved between now and then.
If 90,000 new homes were built in 2006, then surely it must be possible to consistently build at least half that number every year. Even that would mean a 50% increase in construction from where we are now. We have seen plenty of demand side policy interventions – whether budgeting for social housing or subsidising private purchases by first-time buyers – but not enough has been done on the supply side to make sure the construction sector has sufficient capacity.
As was the case in the early years of the century, with the economy at what economists call full employment, we urgently need tens of thousands of immigrant construction workers. This pool of workers will also need to be counted on if we are to meet the national target ofretrofitting half a million homes by 2030. Just as Irish immigrants are often credited with building England and America in the 19th and 20th centuries, Ireland now needs an influx of construction workers. Specifically,as the ESRI has suggested, we should expand the occupations eligible for the critical skills employment permit.
Related ReadsFamily homeless in eviction after receiver refused council's offer to pay top price for propertyIs there a market for apartments for sale or rent with no kitchen or wardrobes? Govt told to find outOver 1,000 homes being bought by local authorities as part of tenant in situ scheme, Varadkar says
With interest rates on the increase, lack of financing is becoming increasingly acute. Understandably, the Irish banks have become risk averse when it comes to property lending. For them, the pre-2008 period really is a foreign country.
The availability of public resources is not the issue. The Ireland Strategic Investment Fund (ISIF) already has about €15bn under management, of whichmore than €900mhas been committed to residential construction.
Annual budget surpluses are expected to amount to a further €65bn over the next three years, a good chunk of which is to be squirrelled away into a sovereign wealth fund. The ISIF shows that we can target a double bottom line: support housing investment and save for the future. What we need is a vast scaling up of ambition.
Victor Duggan is an economist.

Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal",2023-05-22 07:01:00,,brexit and covid have dominated headlines and politicians preoccupations at different times over the past decade health is a perennial concern referenda on samesex marriage and abortion passed overwhelmingly but it doesnt seem controversial to say that housing is the defining political issue of our times this permacrisis is unlikely to improve before the next general election there were 90000 homesbuilt in ireland in 2006 but that past feels like a foreign country the global financial crisis and the homegrown property crash decimated our construction sector and much else so very few houses at all were built in the decade that followed by 2016 the economy was back on its feet but it already felt like a housing crisis was brewing after the general election that year the fine gaelled government made housing a priority and unveiled therebuilding irelandplan targeting 25000 new homes annually by 2020 targets were missed rents soared homelessness kept increasing fine gael lost votes and seats in the 2020 election perhaps bravely fianna fáil insisted on the housing ministry in subsequent government negotiations they hoped to end the housing crisis and reap the political benefits as we were coming out of the covid pandemic we got a new housing strategyhousing for allwas published in september 2022 targeting average annual housing construction of 33000 until 2030 new strategy same result targets continue to be missed rents continue to soar homelessness keeps hitting new records thats not to say there has been no progress at all more homes are being built money is being set aside that could see record social housing construction if it was all spent cost rental schemes are proving wildly successful and new subsidies are being introduced that could see these being scaled up to become a real alternative for more families even if the housing for all building targets were met they would not be sufficient to meet the needs of our growing population to 2030 and beyond yet alone to address the housing shortfall that has been allowed to build up over the past 15 years advertisement politicians operation with a shorter time horizon we are now less than two years out from the next general election and a year out from the staging post that will be the 2024 local and european elections homelessness hit a new record high just short of 12000 in march the numbers in emergency accommodation were at alltime highs even before the end of the nofault eviction ban on 31 march with private rental supply near record lows and rents continuing to hit record highs its hard to see how homelessness wont continue surging in the months and years ahead the cost of renting a home continues to drive consumer price inflation private rents increased by 88 in the 12 months to april thankfully this marks a slowdown from a peak of just under 13 in the middle of 2022 but private rents are still increasing faster than both wages and headline inflation to which rents are an important contributordaftie reportedonly 959 rental properties availableon 1 may even if this is up marginally from the851 available a year earlier it is still one of the lowest rental stocks recorded since 2005 nationally ronan lyons author of thedaftie rental price report for q1 2023 notes that the total stock of rental properties whether available or occupied is actually falling looking forward its possible that rental price inflation will continue to moderate but this is more likely to be due to a weakening economy than increasing rental supply writing last october it looked inevitable that house price growth would slow and could turn negative when data for that month was published it turned out to be the first month that prices in dublin fell and they have fallen every month since in january of this year prices in the rest of ireland followed suitnew data publishedrecently confirmed these trends with the economy slowing real wages falling and interest rates increasing its hard to see these trends reversing during 2023 the good news is that falling prices means improved affordability for firsttimebuyers but if higher interest rates mean banks are willing to lend less increased affordability is only theoretical the bad news is that the majority of households own their own homes these homes constitute the bulk of household wealth and falling house prices mean homeowners feel poorer falling prices also reduce the incentive for private property developers to start building we shouldnt take it for granted that theuptick in residential unit commencements in the first three months of the yearwill continue because of the tailoff in commencements through 2022 it is quite possible that housing for all construction targets inadequate as they may be will be missed in 2023 and 2024 all in all if the next general election is to be a housing election its really hard to see how the situation will have improved between now and then if 90000 new homes were built in 2006 then surely it must be possible to consistently build at least half that number every year even that would mean a 50 increase in construction from where we are now we have seen plenty of demand side policy interventions whether budgeting for social housing or subsidising private purchases by firsttime buyers but not enough has been done on the supply side to make sure the construction sector has sufficient capacity as was the case in the early years of the century with the economy at what economists call full employment we urgently need tens of thousands of immigrant construction workers this pool of workers will also need to be counted on if we are to meet the national target ofretrofitting half a million homes by 2030 just as irish immigrants are often credited with building england and america in the 19th and 20th centuries ireland now needs an influx of construction workers specificallyas the esri has suggested we should expand the occupations eligible for the critical skills employment permit related readsfamily homeless in eviction after receiver refused councils offer to pay top price for propertyis there a market for apartments for sale or rent with no kitchen or wardrobes govt told to find outover 1000 homes being bought by local authorities as part of tenant in situ scheme varadkar says with interest rates on the increase lack of financing is becoming increasingly acute understandably the irish banks have become risk averse when it comes to property lending for them the pre2008 period really is a foreign country the availability of public resources is not the issue the ireland strategic investment fund isif already has about 15bn under management of whichmore than 900mhas been committed to residential construction annual budget surpluses are expected to amount to a further 65bn over the next three years a good chunk of which is to be squirrelled away into a sovereign wealth fund the isif shows that we can target a double bottom line support housing investment and save for the future what we need is a vast scaling up of ambition victor duggan is an economist readers like you are keeping these stories free for everyonea mix of advertising and supporting contributions helps keep paywalls away from valuable information like this articleover 5000 readers like you have already stepped up and support us with a monthly payment or a onceoff donationlearn moresupport the journal,16
https://www.thejournal.ie/protocol-talks-monday-sunak-ursula-von-der-leyen-6005263-Feb2023/,"LAST UPDATE|27 Feb 2023
[NOTE: We are now covering all of today's rolling eventsin a liveblog]
UK PRIME MINISTER Rishi Sunak appears to be on the verge of agreeing a Brexit deal aimed at easing trade friction in Northern Ireland as he enters into “final talks” with the European Union.
Sunak will meet European Commission president Ursula von der Leyen in Windsor today to discuss a “range of complex challenges” around the Northern Ireland Protocol, Downing Street said.
Taoiseach Leo Varadkar said yesterday that he had been in touch with both leaders at the weekend, and described the visit as an encouraging development.
Speaking to RTÉ News last night he said the two sides were “inching forward to an agreement”, adding that “there’s definitely still a bit of work to be done”.
Downing Street has raised the prospect that the talks could produce a breakthrough moment after months of negotiations with Brussels about fixing the protocol.
Sunak, following on from his discussions with the EU chief, is planning to brief his Cabinet before potentially announcing to voters and MPs the details of any agreed deal.
He told the Express newspaper that should he shake hands with von der Leyen on a pact that “works for all”, it would “show that Brexit truly works and will finish the job”.
He added: “This deal will work better for business and communities and get goods moving.
“It will resolve the issues so we can all move forward. This will give Northern Ireland control of their own destiny. This is something very positive.”
The protocol D-Day, however, is fraught with risks for the Prime Minister.
If any potential agreement fails to meet the red lines set by the DUP, it could mean the party continues to abstain from restoring Stormint and put him on a collision course with hardline Brexiteers on his own backbenches.
Downing Street has not fully committed to giving Parliament a vote on the agreement, as demanded by the hardline Brexiteer Tory group the European Research Group (ERG).
The Times, however, reported that Cabinet ministers had briefed MPs that they could expect to have their say on at least “part of the deal”.
Speaking this morning, Tory Eurosceptic Jacob Rees-Mogg said the “devil is in the detail” and he refused to say if he would vote for the deal.
“So, if the DUP doesn’t think that it meets test, that will be very influential among Conservative MPs.
“I’m afraid with all the EU deals the devil is in the detail, so when people say ‘we need to see the legal text’, they are not larking about, they really want to see it to understand what the effect is.”
Advertisement
The former Cabinet minister added that he does not believe Sunak has done enough to convince the DUP to go back into power-sharing:
The Protocol, signed by Boris Johnson in 2020, was designed to prevent a hard border in Ireland after Brexit, with Northern Ireland continuing to follow EU rules on goods to prevent checks being needed when crossing into the Republic.
But the trade barriers in the Irish Sea created by the treaty have created tension, with the DUP collapsing powersharing last year in protest at its impact.
Today’s schedule
Sunak will speak with the EU leader at lunchtime before holding a virtual Cabinet session from Windsor to brief them on what he has managed to secure.
Those most closely involved, including Foreign Secretary James Cleverly — who has met regularly in recent weeks with commission vice-president Maros Sefcovic — and Northern Ireland Secretary Chris Heaton-Harris, are expected to join him in person.
Should London and Brussels sign-off on a protocol revision, Sunak and von der Leyen will hold a joint press conference.
Sunak plans to travel to Westminster afterwards to give a statement in the House of Commons.
What’s in the deal?
There has been little detail revealed on what is currently on the table in terms of a fresh pact but UK Deputy Prime Minister Dominic Raab appeared to hint at what might be in a new deal during interviews yesterday.
Raab indicated that reports of check-free lanes for goods coming from Great Britain into Northern Ireland were correct and that efforts had been made to give Belfast a role in approving new EU laws that would apply in the North.
The Leave campaigner said the reduction in trade red tape would lead to a “substantial scaling back” of the role of the European Court of Justice (ECJ), but he refused to rule out it having a say on future legal cases.
The continued application of Brussels-made laws and the influence of European judges in Northern Ireland after Brexit has angered Tory Eurosceptics and the DUP, putting Sunak at risk of a backbench revolt if he calls a vote on a deal that permits either.
He is likely to win any division but is keen to avoid needing Labour votes, with the Opposition party supporting a revised deal, to secure victory.
Speaking yesteday, Tánaiste Michéal Martin said “very significant progress” had been made in the talks and said the negotiating teams should be given space “not just to agree a deal, but to land a deal”.
SDLP leader Colum Eastwood welcomed news of the progress and said any resolution to the discussions “must secure the benefits of dual market access for businesses in Northern Ireland”.
He added in a statement:  “All political parties in the North will study the contents of any deal in detail but we should all be approaching this moment in good faith and with a determination to restore the democratic institutions of the Good Friday Agreement.
“The politics of division and deadlock must be abandoned in the days ahead.”
- Reporting by Daragh Brophy and Press Association
Readers like you are keeping these stories free for everyone...A mix of advertising and supporting contributions helps keep paywalls away from valuable information like this article.Over 5,000 readers like you have already stepped up and support us with a monthly payment or a once-off donation.Learn MoreSupport The Journal",2023-02-27 07:02:00,2023-02-27 00:00:00,note we are now covering all of todays rolling eventsin a liveblog uk prime minister rishi sunak appears to be on the verge of agreeing a brexit deal aimed at easing trade friction in northern ireland as he enters into final talks with the european union sunak will meet european commission president ursula von der leyen in windsor today to discuss a range of complex challenges around the northern ireland protocol downing street said taoiseach leo varadkar said yesterday that he had been in touch with both leaders at the weekend and described the visit as an encouraging development speaking to rté news last night he said the two sides were inching forward to an agreement adding that theres definitely still a bit of work to be done downing street has raised the prospect that the talks could produce a breakthrough moment after months of negotiations with brussels about fixing the protocol sunak following on from his discussions with the eu chief is planning to brief his cabinet before potentially announcing to voters and mps the details of any agreed deal he told the express newspaper that should he shake hands with von der leyen on a pact that works for all it would show that brexit truly works and will finish the job he added this deal will work better for business and communities and get goods moving it will resolve the issues so we can all move forward this will give northern ireland control of their own destiny this is something very positive the protocol dday however is fraught with risks for the prime minister if any potential agreement fails to meet the red lines set by the dup it could mean the party continues to abstain from restoring stormint and put him on a collision course with hardline brexiteers on his own backbenches downing street has not fully committed to giving parliament a vote on the agreement as demanded by the hardline brexiteer tory group the european research group erg the times however reported that cabinet ministers had briefed mps that they could expect to have their say on at least part of the deal speaking this morning tory eurosceptic jacob reesmogg said the devil is in the detail and he refused to say if he would vote for the deal so if the dup doesnt think that it meets test that will be very influential among conservative mps im afraid with all the eu deals the devil is in the detail so when people say we need to see the legal text they are not larking about they really want to see it to understand what the effect is advertisement the former cabinet minister added that he does not believe sunak has done enough to convince the dup to go back into powersharing the protocol signed by boris johnson in 2020 was designed to prevent a hard border in ireland after brexit with northern ireland continuing to follow eu rules on goods to prevent checks being needed when crossing into the republic but the trade barriers in the irish sea created by the treaty have created tension with the dup collapsing powersharing last year in protest at its impact todays schedule sunak will speak with the eu leader at lunchtime before holding a virtual cabinet session from windsor to brief them on what he has managed to secure those most closely involved including foreign secretary james cleverly who has met regularly in recent weeks with commission vicepresident maros sefcovic and northern ireland secretary chris heatonharris are expected to join him in person should london and brussels signoff on a protocol revision sunak and von der leyen will hold a joint press conference sunak plans to travel to westminster afterwards to give a statement in the house of commons whats in the deal there has been little detail revealed on what is currently on the table in terms of a fresh pact but uk deputy prime minister dominic raab appeared to hint at what might be in a new deal during interviews yesterday raab indicated that reports of checkfree lanes for goods coming from great britain into northern ireland were correct and that efforts had been made to give belfast a role in approving new eu laws that would apply in the north the leave campaigner said the reduction in trade red tape would lead to a substantial scaling back of the role of the european court of justice ecj but he refused to rule out it having a say on future legal cases the continued application of brusselsmade laws and the influence of european judges in northern ireland after brexit has angered tory eurosceptics and the dup putting sunak at risk of a backbench revolt if he calls a vote on a deal that permits either he is likely to win any division but is keen to avoid needing labour votes with the opposition party supporting a revised deal to secure victory speaking yesteday tánaiste michéal martin said very significant progress had been made in the talks and said the negotiating teams should be given space not just to agree a deal but to land a deal sdlp leader colum eastwood welcomed news of the progress and said any resolution to the discussions must secure the benefits of dual market access for businesses in northern ireland he added in a statement all political parties in the north will study the contents of any deal in detail but we should all be approaching this moment in good faith and with a determination to restore the democratic institutions of the good friday agreement the politics of division and deadlock must be abandoned in the days ahead reporting by daragh brophy and press association readers like you are keeping these stories free for everyonea mix of advertising and supporting contributions helps keep paywalls away from valuable information like this articleover 5000 readers like you have already stepped up and support us with a monthly payment or a onceoff donationlearn moresupport the journal,7
https://www.thejournal.ie/brexit-supports-20-would-vote-different-now-6100706-Jun2023/,"AT LEAST 20% of Brexit supporters would vote differently if they were asked now, a poll of hundreds of people on BBC Question Time has found.
Audience members were quizzed on whether Brexit was the right thing to do, with the results showing 70% still agreed, 20% would vote differently while 10% were unsure.
The poll was carried out as part of a special episode of the show in which the audience was made up solely of Leave voters.
It was recorded in Clacton-on-sea, Essex, on the eve of the seventh anniversary of the EU referendum on 23 June.
The Tendring area of Essex – which includes Clacton – had one of the highest leave votes in England in the 2016 referendum, with almost 70% of people voting for Brexit.
One audience member, who admitted he would vote differently now, said: “I don’t see any benefit from it all”, while another blamed the efforts of politicians to “frustrate” the process and said: “We haven’t started Brexit yet, when’s it going to start?”
The questions discussed during the show included the impact of Brexit on the cost of living, the benefits and downsides of Brexit, the effect of Brexit on immigration and what the Conservatives and Labour should offer as a Brexit strategy for the next election.
Conservative MP John Redwood said the cost of living is “not at all” to do with Brexit and said a fall in inflation “should be coming quite soon”.
He added that it was a “dreadful mistake” by Western banks including the Bank of England to depress interest rates and said: “They created the money and credit explosion.”
Former No 10 press secretary Alastair Campbell received a round of applause from the audience for his opening comments in which he said the British public were “lied to” and called for Boris Johnson to be held accountable.
He said: “You were lied to. You were told that it would be pain-free. You were told that it would all be upsides, no downsides.
Advertisement
“We’re all of us paying a higher price in our cost of living and everything else because of the lies we were told.”
Labour’s shadow Cabinet Office minister Baroness Jenny Chapman criticised the Government’s handling of Brexit but added “we can put the ‘great’ back into Great Britain”.
She said: ”What you can’t have is this kind of mess of a government who are more concerned about peerages for their mates and partying during lockdown.
“They’re spending far more time on those things than they are on fixing the deal.”
However, businessman and Reform UK member Ben Habib said: “The reasons we haven’t seen the Brexit dividends we should have seen are because we haven’t Brexited properly.”
He blamed a lack of deregulation, stating: “We are hitched at the hip to the EU, and that’s why we haven’t got the dividends because we can’t deregulate, we can’t cut taxes and we can’t put more money in your pockets.”
On the subject of borders, he received a round of applause for his comments on Britain’s reliance on immigrant workers.
He said: “The reason we’ve got rampant unchecked legal migration is because the Government hasn’t got joined up thinking on how to skill up our own native population.
“One of my biggest problems with this Government is it no longer pays to work in the United Kingdom if you are a low skilled worker.”
Regarding Labour’s Brexit Policy at the next election Baroness Chapman ruled out re-entering the EU and highlighted the UK-EU Veterinary agreement, the European Horizon research and innovation programme, qualifications and getting rid of red tape as key areas of focus for a potential Labour government.
Habib on the other hand called on the current government to scrap the deal with Northern Ireland.
He said: “The Windsor framework needs to be ditched.
“What we’ve got now is a border right down the middle of the United Kingdom – that is an abomination to me.”",2023-06-23 07:40:00,,at least 20 of brexit supporters would vote differently if they were asked now a poll of hundreds of people on bbc question time has found audience members were quizzed on whether brexit was the right thing to do with the results showing 70 still agreed 20 would vote differently while 10 were unsure the poll was carried out as part of a special episode of the show in which the audience was made up solely of leave voters it was recorded in clactononsea essex on the eve of the seventh anniversary of the eu referendum on 23 june the tendring area of essex which includes clacton had one of the highest leave votes in england in the 2016 referendum with almost 70 of people voting for brexit one audience member who admitted he would vote differently now said i dont see any benefit from it all while another blamed the efforts of politicians to frustrate the process and said we havent started brexit yet whens it going to start the questions discussed during the show included the impact of brexit on the cost of living the benefits and downsides of brexit the effect of brexit on immigration and what the conservatives and labour should offer as a brexit strategy for the next election conservative mp john redwood said the cost of living is not at all to do with brexit and said a fall in inflation should be coming quite soon he added that it was a dreadful mistake by western banks including the bank of england to depress interest rates and said they created the money and credit explosion former no 10 press secretary alastair campbell received a round of applause from the audience for his opening comments in which he said the british public were lied to and called for boris johnson to be held accountable he said you were lied to you were told that it would be painfree you were told that it would all be upsides no downsides advertisement were all of us paying a higher price in our cost of living and everything else because of the lies we were told labours shadow cabinet office minister baroness jenny chapman criticised the governments handling of brexit but added we can put the great back into great britain she said what you cant have is this kind of mess of a government who are more concerned about peerages for their mates and partying during lockdown theyre spending far more time on those things than they are on fixing the deal however businessman and reform uk member ben habib said the reasons we havent seen the brexit dividends we should have seen are because we havent brexited properly he blamed a lack of deregulation stating we are hitched at the hip to the eu and thats why we havent got the dividends because we cant deregulate we cant cut taxes and we cant put more money in your pockets on the subject of borders he received a round of applause for his comments on britains reliance on immigrant workers he said the reason weve got rampant unchecked legal migration is because the government hasnt got joined up thinking on how to skill up our own native population one of my biggest problems with this government is it no longer pays to work in the united kingdom if you are a low skilled worker regarding labours brexit policy at the next election baroness chapman ruled out reentering the eu and highlighted the ukeu veterinary agreement the european horizon research and innovation programme qualifications and getting rid of red tape as key areas of focus for a potential labour government habib on the other hand called on the current government to scrap the deal with northern ireland he said the windsor framework needs to be ditched what weve got now is a border right down the middle of the united kingdom that is an abomination to me,49
